stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
893,15763,"White Lane & Ashe",35.318070,-119.073084,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=893"
894,15759,"Wilson & White Lane",35.318858,-119.068949,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=894"
895,15771,"Wilson & Sage",35.322886,-119.066068,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=895"
896,15785,"Wilson & Planz",35.325523,-119.065628,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=896"
897,15792,"Wilson & Edgemont",35.329457,-119.065551,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=897"
898,16391,"Wilson & Courtleigh",35.331314,-119.062316,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=898"
899,16389,"Wilson & Westminster",35.331657,-119.060546,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=899"
900,16370,"Wilson & New Stine",35.332182,-119.057271,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=900"
901,21263,"Wilson & Stine",35.332237,-119.055067,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=901"
902,16362,"Wilson & Actis",35.332215,-119.051789,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=902"
903,16336,"Wilson & Akers",35.332180,-119.047126,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=903"
904,16327,"Wilson & Real",35.332149,-119.042953,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=904"
905,18891,"White Lane & South Union",35.317613,-119.002399,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=905"
906,17102,"Allen & Rosedale",35.382548,-119.145698,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=906"
907,18827,"White Lane & Madison",35.317630,-118.997813,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=907"
908,16182,"Jewetta & Brimhall",35.368261,-119.128087,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=908"
909,18804,"Madison & White Lane",35.318043,-118.993650,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=909"
910,18836,"Madison & Brook",35.321061,-118.994142,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=910"
911,18843,"Madison & Planz",35.323138,-118.994141,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=911"
912,18815,"East Planz & Elda",35.324890,-118.992878,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=912"
913,18870,"East Planz & Horne",35.324894,-118.988996,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=913"
914,18858,"East Planz & Cottonwood",35.324893,-118.985912,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=914"
915,18889,"Cottonwood @ Friendship House",35.328231,-118.985323,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=915"
916,21743,"Cottonwood & Casa Grande",35.330192,-118.985403,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=916"
917,21244,"Old Farm & Kingfisher",35.399972,-119.136830,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=917"
918,16218,"Old Farm & Hageman",35.398623,-119.136582,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=918"
920,19395,"Mt Vernon & Lucky",35.365641,-118.967383,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=920"
921,16861,"College & Country Club",35.383200,-118.953469,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=921"
922,16826,"College & Chevy Chase",35.383172,-118.956644,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=922"
923,16835,"College & Los Robles",35.383146,-118.959860,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=923"
924,16890,"College & Manley",35.383121,-118.963021,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=924"
925,16874,"College & Corrientes",35.383144,-118.966058,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=925"
926,16315,"Flower & Mt Vernon",35.381140,-118.967928,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=926"
927,16667,"Flower & Palm",35.381550,-118.969641,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=927"
928,16651,"Flower @ Kern Medical",35.382279,-118.972674,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=928"
929,14198,"Niles & Orange",35.377404,-118.972155,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=929"
930,14030,"Niles @ Urgent Care",35.376649,-118.969083,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=930"
931,16819,"Mt Vernon & East California",35.368157,-118.967681,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=931"
932,21789,"Cottonwood & Casa Grande",35.330202,-118.985629,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=932"
933,19672,"East Planz & Cottonwood",35.325012,-118.986035,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=933"
934,19751,"Planz & Horne",35.325008,-118.989077,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=934"
935,19733,"East Planz & Elda",35.325010,-118.993406,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=935"
936,19714,"Madison & Planz",35.323088,-118.994371,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=936"
937,19705,"Madison & Brook",35.321102,-118.994371,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=937"
938,19722,"Madison & White Lane",35.318040,-118.993840,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=938"
939,19779,"White Lane & Madison",35.317742,-118.996837,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=939"
940,10897,"Wilson & Real",35.332337,-119.043078,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=940"
941,10809,"Wilson & Akers",35.332377,-119.048253,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=941"
942,13443,"Wilson @ Stine School",35.332398,-119.051444,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=942"
943,21259,"Wilson & Stine",35.332428,-119.055157,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=943"
944,14683,"Wilson & New Stine",35.332336,-119.057722,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=944"
945,14696,"Wilson & Bladen",35.331984,-119.059818,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=945"
946,14620,"Wilson & Courtleigh",35.331535,-119.062135,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=946"
947,14677,"Wilson & Westholme",35.331018,-119.064354,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=947"
948,14654,"Wilson & Castle Park",35.328202,-119.065846,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=948"
949,14649,"Wilson & Planz",35.324817,-119.065850,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=949"
950,14631,"Wilson & Sage",35.322355,-119.066573,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=950"
951,14665,"White Lane & Mei Yen",35.318313,-119.072456,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=951"
952,11172,"White Lane & Ashe",35.318331,-119.075673,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=952"
953,11186,"White Lane & Shelby",35.318331,-119.078952,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=953"
954,11164,"White Lane & Lily",35.318308,-119.083987,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=954"
955,12227,"Gosford & McNair",35.316797,-119.092324,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=955"
956,10656,"Wible @ David's Bridal",35.342396,-119.038821,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=956"
957,10660,"Wible & Wood",35.344663,-119.038823,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=957"
959,10602,"Oak & Palm",35.362142,-119.038732,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=959"
960,10618,"Oak & Chester Lane",35.364624,-119.038701,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=960"
961,10710,"Oak & Park",35.367440,-119.038682,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=961"
962,10706,"Oak & California",35.369323,-119.038599,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=962"
963,17173,"Truxtun & Olive",35.373294,-119.037270,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=963"
964,17160,"Truxtun & Myrtle",35.373290,-119.034273,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=964"
965,17141,"Truxtun & Pine",35.373273,-119.031037,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=965"
966,17156,"Truxtun @ Mercy Hospital",35.373261,-119.026662,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=966"
967,17194,"Truxtun & F",35.373248,-119.023744,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=967"
968,17118,"Truxtun & H",35.373241,-119.021561,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=968"
969,17000,"21st & N",35.378060,-119.014744,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=969"
970,17044,"21st & Q",35.378047,-119.011224,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=970"
971,14356,"Monterey & Beale",35.379998,-118.987684,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=971"
972,14387,"Monterey & Gage",35.379285,-118.984690,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=972"
973,14373,"Monterey & Miller",35.378620,-118.981930,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=973"
974,16786,"Flower @ Kern Medical",35.382134,-118.972754,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=974"
975,16793,"Flower & Palm",35.381294,-118.969205,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=975"
976,14011,"Niles & Mt Vernon",35.376054,-118.966562,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=976"
977,14076,"Niles & Webster",35.375711,-118.962646,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=977"
978,14053,"Niles & Barlow",35.375741,-118.959232,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=978"
979,19934,"Niles & Pentz",35.375767,-118.955671,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=979"
980,21048,"Niles & Oswell",35.375789,-118.950405,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=980"
981,14007,"Niles & Tate",35.375817,-118.947215,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=981"
982,14048,"Niles & Isabell",35.375839,-118.944899,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=982"
983,14082,"Niles & Sterling",35.375914,-118.941478,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=983"
984,14069,"Niles & Shalimar",35.375892,-118.937656,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=984"
985,13951,"Rosedale @ Green Acres Mobile Home Park",35.383326,-119.103438,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=985"
986,12178,"Walmart @ NW Promenade",35.385724,-119.097055,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=986"
989,19655,"Walmart @ Panama",35.297712,-119.030465,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=989"
990,19601,"Panama Lane & Monitor",35.295775,-119.013050,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=990"
1003,23566,"Southwest Transit Center",35.337417,-119.038867,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1003"
1004,19808,"McKee @ Kern Delta Park & Ride",35.274000,-119.022335,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1004"
1006,20342,"Virginia & Industrial",35.361241,-118.972292,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1006"
1007,18606,"East California & Chamberlain",35.368712,-118.969534,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1007"
1009,12676,"North Chester & McCord",35.406266,-119.021142,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1009"
1010,12551,"Coffee @ Town & Country",35.356886,-119.092101,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1010"
1011,13671,"North Chester & McCord",35.406344,-119.020834,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1011"
1012,10401,"GET Offices",35.391857,-119.025508,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1012"
1013,10543,"Oak & Palm",35.360825,-119.038979,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1013"
1014,10246,"Ming & Valley Plaza",35.339343,-119.033635,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1014"
1015,10251,"Ming & South H",35.339347,-119.022017,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1015"
1016,10639,"Ming & South H",35.339574,-119.021618,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1016"
1017,10625,"Ming & Anita",35.339576,-119.025174,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1017"
1018,10673,"Wible & Belle Terrace",35.346029,-119.038817,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1018"
1019,12863,"China Grade Loop & Stockton",35.427159,-119.027143,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1019"
1020,13064,"Oildale & Lincoln",35.414474,-119.029959,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1020"
1021,10455,"Rio Mirada & Buck Owens",35.398516,-119.042362,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1021"
1022,12987,"Rio Mirada & Buck Owens",35.398637,-119.042738,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1022"
1023,14466,"Chester & 18th",35.375024,-119.018919,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1023"
1024,13212,"North Chester & Francis",35.424502,-119.021383,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1024"
1025,13208,"North Chester & Arvin",35.423575,-119.021072,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1025"
1026,15613,"Ming & Lawson",35.339583,-119.005413,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1026"
1028,15991,"California & Easton",35.365338,-119.054063,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1028"
1029,18773,"California & Easton",35.365577,-119.054161,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1029"
1041,20737,"Bakersfield College",35.411414,-118.971773,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1041"
1042,18288,"Taft & Aim",35.266970,-119.005255,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1042"
1044,13797,"Stockdale & Riverwalk",35.354541,-119.110537,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1044"
1045,17834,"Rosedale & Dean",35.383365,-119.117530,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1045"
1046,15286,"Rosedale & Fruitvale",35.383478,-119.075756,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1046"
1047,13745,"Stockdale & Old River Road",35.353355,-119.113873,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1047"
1051,14510,"Frontier High School",35.418952,-119.145625,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1051"
1052,19232,"Robinson & Virginia",35.361415,-118.988507,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1052"
1053,19213,"Robinson & Gorrill",35.364136,-118.988498,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1053"
1054,19278,"Potomac & Martin Luther King Blvd",35.364861,-118.984854,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1054"
1055,19266,"Potomac & Williams",35.364838,-118.981552,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1055"
1056,19209,"Potomac & Washington",35.364833,-118.976850,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1056"
1057,20446,"Virginia & Washington",35.361292,-118.976220,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1057"
1058,20684,"Potomac & Washington",35.364962,-118.976851,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1058"
1059,19250,"Potomac & Williams",35.364966,-118.981272,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1059"
1060,19284,"Potomac & Martin Luther King Blvd",35.364965,-118.985122,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1060"
1061,19297,"Robinson & Potomac",35.364768,-118.988608,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1061"
1062,19221,"Robinson & Virginia",35.361321,-118.988637,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1062"
1063,23578,"Ashe & Panama Lane",35.296387,-119.074244,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1063"
1065,19820,"BARC",35.321941,-119.002976,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1065"
1067,16013,"Wible @ Southwest Transit Center",35.337770,-119.038826,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1067"
1069,12081,"White Lane & South H",35.317531,-119.020668,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1069"
1070,19638,"White Lane & Monitor",35.317565,-119.011674,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1070"
1071,18938,"White Lane & Gordon",35.317553,-119.005663,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1071"
1072,19952,"South Union & White Lane",35.318506,-119.002887,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1072"
1074,18955,"Wilson & Hughes",35.332147,-119.029769,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1074"
1075,19999,"Wilson & Fremont",35.332104,-119.023308,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1075"
1076,18972,"South H @ Benton Park Center",35.329833,-119.021394,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1076"
1077,18993,"South H @ California Water Service",35.320165,-119.021455,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1077"
1078,19975,"South Union & Planz",35.325096,-119.002884,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1078"
1080,20697,"Wilson & Rodney",35.332307,-119.005884,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1080"
1081,19686,"Wilson & South P",35.332291,-119.012040,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1081"
1082,19629,"Wilson & South J",35.332297,-119.018965,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1082"
1083,15361,"Wilson & Fremont",35.332263,-119.023786,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1083"
1084,18986,"Wilson & Benton",35.332278,-119.028494,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1084"
1085,15374,"Wilson & South Chester",35.332298,-119.014427,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1085"
1086,19693,"Ashe & Quinn Canyon",35.301242,-119.074319,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1086"
1087,12364,"South H & Planz",35.324746,-119.021448,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1087"
1088,19245,"South Union & Wilson",35.330676,-119.002833,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1088"
1089,19968,"Homeless Center",35.373193,-118.979336,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1089"
1092,19947,"Homeless Center",35.372721,-118.978771,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1092"
1099,19906,"Oswell Frontage Rd East & Topanga Ln",35.367588,-118.947699,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1099"
1100,23203,"South H & McKee",35.273514,-119.021415,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1100"
1101,18964,"Panama Lane & Monitor",35.295829,-119.010473,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1101"
1102,17810,"North Chester @ Walmart",35.434275,-119.021437,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1102"
1111,19812,"Wilson @ Plaza Towers",35.332123,-119.035861,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1111"
1112,20678,"Hughes & Wilson",35.332849,-119.029982,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1112"
1113,23392,"Downtown Transit Center",35.379009,-119.019329,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1113"
1114,23424,"Downtown Transit Center",35.378898,-119.019915,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1114"
1115,23469,"Downtown Transit Center",35.378831,-119.019168,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1115"
1116,23509,"Downtown Transit Center",35.378699,-119.019902,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1116"
1117,13038,"McCray & Merle Haggard",35.441602,-119.029746,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1117"
1118,13029,"James & McCray",35.447091,-119.028761,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1118"
1119,19617,"North Chester &  McKelvey",35.442211,-119.022557,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1119"
1120,11983,"East Belle Terrace & Enterprise ",35.346763,-118.973071,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1120"
1121,13778,"Stockdale & Don Hart Dr",35.354555,-119.101278,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1121"
1122,20388,"Ming & El Portal",35.337561,-119.084433,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1122"
1123,20405,"Ming & El Portal",35.337733,-119.084120,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1123"
1124,19923,"Niles & Park",35.376337,-118.918255,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1124"
1125,13190,"24th & Encina",35.381105,-119.025160,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1125"
1126,12607,"Olive & State",35.412222,-119.051956,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1126"
1127,20569,"Pioneer & Hill",35.368748,-118.945754,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1127"
1128,13220,"South Union & Sierra Vista",35.299882,-119.002855,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1128"
1129,13368,"South Union & Radicchio",35.297846,-119.003296,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1129"
1130,21988,"Panama Lane & Phyllis",35.296020,-119.034081,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1130"
1131,18647,"East California & Brown",35.368637,-118.982834,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1131"
1132,19981,"Tejon Outlets",34.985975,-118.941479,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1132"
1133,18108,"Laval at Tejon Outlets",34.986488,-118.939662,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1133"
1134,18940,"Akers &  Renee",35.300069,-119.047942,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1134"
1136,18165,"Stockdale & The Shops at River Walk",35.350210,-119.120631,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1136"
1137,18154,"Stockdale & The Shops at River Walk",35.349719,-119.122044,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1137"
1138,18112,"Camino Media & Old River",35.344098,-119.112564,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1138"
1139,18079,"Hosking & Granite Peak",35.281430,-119.035136,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1139"
1140,11965,"North Chester & Decatur",35.412814,-119.020956,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1140"
1141,19896,"North Chester & Decatur",35.412962,-119.021315,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1141"
1142,11879,"Bahamas & Empire",35.374702,-119.045373,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1142"
1143,11833,"Empire & Yokuts Park",35.374327,-119.047344,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1143"
1144,11977,"Oswell Frontage & Pioneer",35.368915,-118.950280,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1144"
1145,13979,"Allen & Overton",35.371122,-119.145422,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1145"
1146,19883,"Allen & Overton",35.371297,-119.145679,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1146"
1147,20217,"Chester & 7th",35.363970,-119.018772,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1147"
1148,20147,"Chester & 7th",35.364232,-119.019038,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1148"
1149,20134,"Oswell & Oswell Park",35.357634,-118.949981,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=1149"
