"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone"
475,"475","LINCOLN-EVERGREEN",,"33.83990","-117.89439",,,,,
476,"476","LINCOLN-STATE COLLEGE",,"33.83958","-117.88822",,,,,
477,"477","LINCOLN-PEREGRINE",,"33.83882","-117.88366",,,,,
478,"478","LINCOLN-SUNKIST",,"33.83824","-117.88005",,,,,
479,"479","LINCOLN-RIO VISTA",,"33.83684","-117.87143",,,,,
480,"480","LINCOLN-KINGSLEY",,"33.83614","-117.86750",,,,,
481,"481","LINCOLN-KINGSLEY",,"33.83641","-117.86707",,,,,
483,"483","LINCOLN-RIO VISTA",,"33.83715","-117.87151",,,,,
484,"484","LINCOLN-SUNKIST",,"33.83857","-117.87977",,,,,
485,"485","LINCOLN-PEREGRINE",,"33.83927","-117.88436",,,,,
486,"486","LINCOLN-STATE COLLEGE",,"33.84017","-117.88968",,,,,
487,"487","LINCOLN-EVERGREEN",,"33.84005","-117.89457",,,,,
488,"488","LINCOLN-LA PLAZA",,"33.83906","-117.89891",,,,,
489,"489","LINCOLN-EAST",,"33.83814","-117.90320",,,,,
490,"490","LINCOLN-OLIVE",,"33.83745","-117.91135",,,,,
491,"491","LINCOLN-ANAHEIM",,"33.83714","-117.91310",,,,,
492,"492","LINCOLN-ANAHEIM",,"33.83650","-117.91503",,,,,
493,"493","LINCOLN-LEMON",,"33.83584","-117.91685",,,,,
494,"494","LINCOLN-HARBOR",,"33.83439","-117.91913",,,,,
496,"496","LINCOLN-CITRON",,"33.83330","-117.92375",,,,,
497,"497","LINCOLN-WEST",,"33.83276","-117.92767",,,,,
500,"500","LINCOLN-LOARA",,"33.83268","-117.93745",,,,,
501,"501","LINCOLN-EUCLID",,"33.83261","-117.94210",,,,,
502,"502","LINCOLN-CRESCENT",,"33.83260","-117.94789",,,,,
503,"503","LINCOLN-MULLER",,"33.83264","-117.95060",,,,,
504,"504","LINCOLN-ALADDIN",,"33.83260","-117.95446",,,,,
505,"505","LINCOLN-BROOKHURST",,"33.83261","-117.96004",,,,,
507,"507","LINCOLN-GILBERT",,"33.83244","-117.96869",,,,,
508,"508","LINCOLN-GAIN",,"33.83239","-117.97287",,,,,
509,"509","LINCOLN-MAGNOLIA",,"33.83233","-117.97686",,,,,
510,"510","LINCOLN-LA REINA",,"33.83227","-117.97994",,,,,
511,"511","LINCOLN-DALE",,"33.83223","-117.98520",,,,,
512,"512","LINCOLN-BEL AIR",,"33.83219","-117.98884",,,,,
513,"513","LINCOLN-BEACH",,"33.83216","-117.99430",,,,,
514,"514","LINCOLN-GRAND",,"33.83212","-117.99840",,,,,
515,"515","LINCOLN-WESTERN",,"33.83210","-118.00266",,,,,
516,"516","LINCOLN-WESTCHESTER",,"33.83205","-118.00528",,,,,
517,"517","MAGNOLIA-WINSTON",,"33.81438","-117.97569",,,,,
518,"518","MAGNOLIA-BALL",,"33.81732","-117.97572",,,,,
519,"519","MAGNOLIA-STONYBROOK",,"33.82181","-117.97576",,,,,
520,"520","MAGNOLIA-ORANGE",,"33.82471","-117.97579",,,,,
521,"521","MAGNOLIA-BROADWAY",,"33.82893","-117.97583",,,,,
522,"522","MAGNOLIA-LINCOLN",,"33.83261","-117.97587",,,,,
523,"523","MAGNOLIA-MADISON",,"33.83697","-117.97592",,,,,
524,"524","MAGNOLIA-CRESCENT",,"33.83914","-117.97593",,,,,
525,"525","MAGNOLIA-GREENLEAF",,"33.84263","-117.97597",,,,,
526,"526","MAGNOLIA-LA PALMA",,"33.84652","-117.97601",,,,,
527,"527","MAGNOLIA-WOODLAND",,"33.84973","-117.97605",,,,,
530,"530","MAGNOLIA-WOODLAND",,"33.84961","-117.97633",,,,,
531,"531","MAGNOLIA-LA PALMA",,"33.84642","-117.97631",,,,,
532,"532","MAGNOLIA-GREENLEAF",,"33.84207","-117.97626",,,,,
533,"533","MAGNOLIA-CRESCENT",,"33.83979","-117.97625",,,,,
534,"534","MAGNOLIA-MADISON",,"33.83692","-117.97621",,,,,
535,"535","MAGNOLIA-LINCOLN",,"33.83186","-117.97617",,,,,
536,"536","MAGNOLIA-BROADWAY",,"33.82819","-117.97612",,,,,
537,"537","MAGNOLIA-ORANGE",,"33.82447","-117.97608",,,,,
538,"538","MAGNOLIA-STONYBROOK",,"33.82172","-117.97606",,,,,
539,"539","MAGNOLIA-BALL",,"33.81724","-117.97601",,,,,
540,"540","MAGNOLIA-WINSTON",,"33.81361","-117.97597",,,,,
541,"541","MANCHESTER-HARBOR",,"33.81271","-117.91363",,,,,
542,"542","MILLER-LA PALMA",,"33.85418","-117.84698",,,,,
543,"543","MILLER-AUTONETICS",,"33.85770","-117.84826",,,,,
545,"545","MILLER-MIRALOMA",,"33.86106","-117.84947",,,,,
546,"546","MILLER-ENT 1371 DATATECH",,"33.86366","-117.85041",,,,,
549,"549","MILLER-ENT 1371 DATATECH",,"33.86327","-117.85051",,,,,
550,"550","MILLER-MIRALOMA",,"33.85957","-117.84914",,,,,
551,"551","MILLER-ENT 1231 ANAHEIM",,"33.85742","-117.84838",,,,,
562,"562","ORANGETHORPE-LEMON",,"33.85936","-117.91951",,,,,
563,"563","ORANGETHORPE-ENT 400 RSI HOME",,"33.85937","-117.91372",,,,,
564,"564","ORANGETHORPE-ORANGETHORPE PARK",,"33.85941","-117.90983",,,,,
565,"565","ORANGETHORPE-STATE COLLEGE",,"33.85957","-117.88897",,,,,
567,"567","ORANGETHORPE-KRAEMER",,"33.86502","-117.86190",,,,,
569,"569","ORANGETHORPE-MILLER",,"33.86768","-117.85129",,,,,
570,"570","ORANGETHORPE-CHAPMAN",,"33.86834","-117.84826",,,,,
572,"572","ORANGETHORPE-DEL CERRO",,"33.86803","-117.84337",,,,,
573,"573","ORANGETHORPE-LAKEVIEW",,"33.86656","-117.81810",,,,,
574,"574","ORANGETHORPE-GLENVIEW",,"33.86611","-117.81440",,,,,
575,"575","ORANGETHORPE-KELLOGG",,"33.86450","-117.80397",,,,,
577,"577","ORANGETHORPE-CONCERTO",,"33.86356","-117.79857",,,,,
578,"578","ORANGETHORPE-WILLOW WOODS",,"33.86303","-117.79546",,,,,
580,"580","ORANGETHORPE-IMPERIAL",,"33.86278","-117.79072",,,,,
582,"582","ORANGETHORPE-WILLOW WOODS",,"33.86338","-117.79563",,,,,
583,"583","ORANGETHORPE-CONCERTO",,"33.86388","-117.79881",,,,,
585,"585","ORANGETHORPE-KELLOGG",,"33.86515","-117.80467",,,,,
586,"586","ORANGETHORPE-GLENVIEW",,"33.86639","-117.81381",,,,,
587,"587","ORANGETHORPE-CROWTHER",,"33.86760","-117.85241",,,,,
589,"589","ORANGETHORPE-THAMES",,"33.86671","-117.85604",,,,,
590,"590","ORANGETHORPE-KRAEMER",,"33.86487","-117.86353",,,,,
591,"591","ORANGETHORPE-COMMUNITY",,"33.86413","-117.86677",,,,,
592,"592","ORANGETHORPE-RAYMOND",,"33.85959","-117.90773",,,,,
593,"593","ORANGETHORPE-ORANGETHORPE PARK",,"33.85972","-117.91033",,,,,
594,"594","ORANGETHORPE-ENT 301 EMPI",,"33.85962","-117.91497",,,,,
617,"617","ROOSEVELT-SANTA ANA CANYON",,"33.86691","-117.74645",,,,,
630,"630","SANTA ANA CANYON-WEIR CANYON",,"33.86768","-117.74351",,,,,
643,"643","STATE COLLEGE-ORANGEWOOD",,"33.79706","-117.88899",,,,,
644,"644","STATE COLLEGE-GENE AUTRY",,"33.79915","-117.88907",,,,,
645,"645","STATE COLLEGE-KATELLA",,"33.80376","-117.88902",,,,,
646,"646","STATE COLLEGE-HOWELL",,"33.80662","-117.88911",,,,,
647,"647","STATE COLLEGE-CERRITOS",,"33.81094","-117.88912",,,,,
648,"648","STATE COLLEGE-WINSTON",,"33.81470","-117.88913",,,,,
649,"649","STATE COLLEGE-BALL",,"33.81901","-117.88918",,,,,
651,"651","STATE COLLEGE-TURIN",,"33.82245","-117.88914",,,,,
652,"652","STATE COLLEGE-WAGNER",,"33.82594","-117.88917",,,,,
653,"653","STATE COLLEGE-VERMONT",,"33.82820","-117.88915",,,,,
655,"655","STATE COLLEGE-SOUTH",,"33.83304","-117.88915",,,,,
657,"657","STATE COLLEGE-WESTPORT",,"33.83744","-117.88915",,,,,
658,"658","STATE COLLEGE-LINCOLN",,"33.84043","-117.88912",,,,,
659,"659","STATE COLLEGE-UNDERHILL",,"33.84257","-117.88910",,,,,
660,"660","STATE COLLEGE-REDWOOD",,"33.84471","-117.88910",,,,,
661,"661","STATE COLLEGE-LA PALMA",,"33.84765","-117.88909",,,,,
662,"662","STATE COLLEGE-PLACENTIA",,"33.85114","-117.88912",,,,,
663,"663","STATE COLLEGE-VIA BURTON",,"33.85689","-117.88927",,,,,
664,"664","STATE COLLEGE-ORANGETHORPE",,"33.85897","-117.88927",,,,,
665,"665","STATE COLLEGE-VIA BURTON",,"33.85713","-117.88953",,,,,
666,"666","STATE COLLEGE-ROMNEYA",,"33.85051","-117.88941",,,,,
667,"667","STATE COLLEGE-LA PALMA",,"33.84680","-117.88937",,,,,
668,"668","STATE COLLEGE-REDWOOD",,"33.84457","-117.88939",,,,,
669,"669","STATE COLLEGE-UNDERHILL",,"33.84276","-117.88939",,,,,
670,"670","STATE COLLEGE-LINCOLN",,"33.83954","-117.88940",,,,,
671,"671","STATE COLLEGE-SANTA ANA",,"33.83711","-117.88944",,,,,
672,"672","STATE COLLEGE-CHELSEA",,"33.83403","-117.88945",,,,,
673,"673","STATE COLLEGE-SOUTH",,"33.83140","-117.88945",,,,,
675,"675","STATE COLLEGE-VERMONT",,"33.82745","-117.88944",,,,,
676,"676","STATE COLLEGE-CORTNEY",,"33.82504","-117.88946",,,,,
677,"677","STATE COLLEGE-CLIFPARK",,"33.82052","-117.88947",,,,,
678,"678","STATE COLLEGE-BALL",,"33.81768","-117.88948",,,,,
679,"679","STATE COLLEGE-WINSTON",,"33.81416","-117.88943",,,,,
680,"680","STATE COLLEGE-CERRITOS",,"33.81005","-117.88944",,,,,
681,"681","STATE COLLEGE-HOWELL",,"33.80670","-117.88941",,,,,
682,"682","STATE COLLEGE-KATELLA",,"33.80299","-117.88937",,,,,
683,"683","STATE COLLEGE-GENE AUTRY",,"33.79994","-117.88938",,,,,
684,"684","STATE COLLEGE-ORANGEWOOD",,"33.79665","-117.88945",,,,,
685,"685","TUSTIN-SANTA ANA CANYON",,"33.84305","-117.83288",,,,,
686,"686","TUSTIN-VALLEY FORGE",,"33.84599","-117.83397",,,,,
687,"687","TUSTIN-LA PALMA",,"33.85597","-117.83710",,,,,
688,"688","TUSTIN-JEFFERSON",,"33.85849","-117.83771",,,,,
689,"689","TUSTIN-MIRALOMA",,"33.86304","-117.84202",,,,,
690,"690","TUSTIN-MIRALOMA",,"33.86202","-117.84196",,,,,
691,"691","TUSTIN-ENTERPRISE",,"33.85984","-117.83975",,,,,
692,"692","TUSTIN-LA PALMA",,"33.85631","-117.83752",,,,,
693,"693","TUSTIN-PACIFIC CENTER",,"33.85357","-117.83770",,,,,
694,"694","TUSTIN-RIVERDALE",,"33.84659","-117.83470",,,,,
695,"695","TUSTIN-SANTA ANA CANYON",,"33.84306","-117.83322",,,,,
696,"696","WALNUT-KATELLA",,"33.80333","-117.92819",,,,,
697,"697","WALNUT-CALLE DE LAS ESTRELLAS",,"33.80749","-117.92836",,,,,
698,"698","WALNUT-CERRITOS",,"33.81107","-117.92836",,,,,
717,"717","WEIR CANYON-LA PALMA",,"33.87474","-117.75053",,,,,
733,"733","SOUTH-JERSEY",,"33.85832","-118.08576",,,,,
734,"734","SOUTH-ELAINE",,"33.85838","-118.07643",,,,,
735,"735","SOUTH-NORWALK",,"33.85841","-118.07267",,,,,
736,"736","SOUTH-NORWALK",,"33.85871","-118.07312",,,,,
737,"737","SOUTH-ELAINE",,"33.85865","-118.07693",,,,,
738,"738","SOUTH-JERSEY",,"33.85856","-118.08573",,,,,
740,"740","ARTESIA-ROSTRATA",,"33.87335","-118.00564",,,,,
741,"741","ARTESIA-WESTERN",,"33.87337","-118.00223",,,,,
742,"742","ARTESIA-BEACH",,"33.87335","-117.99947",,,,,
743,"743","ARTESIA-BEACH",,"33.87354","-117.99950",,,,,
744,"744","ARTESIA-WESTERN",,"33.87354","-118.00254",,,,,
745,"745","ARTESIA-BOYTROIDES",,"33.87360","-118.00586",,,,,
746,"746","BALL-VALLEY VIEW",,"33.81697","-118.02724",,,,,
747,"747","BALL-JUANITA",,"33.81701","-118.02357",,,,,
748,"748","BALL-HOLDER",,"33.81706","-118.01914",,,,,
749,"749","BALL-YOSEMITE",,"33.81730","-118.01618",,,,,
750,"750","BEACH-COMMONWEALTH",,"33.87023","-117.99808",,,,,
751,"751","BEACH-STANTON",,"33.83737","-117.99443",,,,,
752,"752","BEACH-CRESCENT",,"33.84015","-117.99563",,,,,
753,"753","BEACH-CRESCENT",,"33.84297","-117.99691",,,,,
754,"754","BEACH-LA PALMA",,"33.84711","-117.99782",,,,,
755,"755","BEACH-EL CAPITAN",,"33.85159","-117.99780",,,,,
756,"756","BEACH-ORANGETHORPE",,"33.85962","-117.99795",,,,,
758,"758","BEACH-PINCHOT",,"33.86394","-117.99804",,,,,
760,"760","BEACH-AUTO CENTER DRIVE",,"33.86799","-117.99806",,,,,
761,"761","BEACH-ARTESIA",,"33.87383","-117.99815",,,,,
762,"762","BEACH-FRANKLIN",,"33.87713","-117.99816",,,,,
763,"763","BEACH-CASCADE",,"33.88192","-117.99756",,,,,
764,"764","BEACH-MALVERN",,"33.88481","-117.99507",,,,,
765,"765","BEACH-CAMERON",,"33.88764","-117.99310",,,,,
767,"767","BEACH-DURANGO",,"33.89287","-117.98951",,,,,
768,"768","BEACH-DURANGO",,"33.89252","-117.99021",,,,,
769,"769","BEACH-DURANGO",,"33.89059","-117.99153",,,,,
770,"770","BEACH-DURANGO",,"33.88773","-117.99352",,,,,
771,"771","BEACH-LA MIRADA",,"33.88402","-117.99604",,,,,
772,"772","BEACH-STAGE",,"33.88196","-117.99805",,,,,
773,"773","BEACH-FRANKLIN",,"33.87696","-117.99845",,,,,
774,"774","BEACH-ARTESIA",,"33.87379","-117.99840",,,,,
775,"775","BEACH-COMMONWEALTH",,"33.86946","-117.99837",,,,,
776,"776","BEACH-AUTO CENTER DRIVE",,"33.86731","-117.99840",,,,,
778,"778","BEACH-10TH",,"33.86309","-117.99834",,,,,
780,"780","BEACH-ORANGETHORPE",,"33.85962","-117.99829",,,,,
782,"782","BEACH-EL CAPITAN",,"33.85124","-117.99821",,,,,
783,"783","BEACH-LA PALMA",,"33.84703","-117.99816",,,,,
784,"784","BEACH-CRESCENT",,"33.84239","-117.99710",,,,,
785,"785","BEACH-CRESCENT",,"33.83968","-117.99588",,,,,
786,"786","BEACH-STANTON",,"33.83692","-117.99462",,,,,
787,"787","CABALLERO-DESCANSO",,"33.86634","-118.02419",,,,,
789,"789","COMMONWEALTH-BEACH",,"33.86973","-117.99728",,,,,
790,"790","COMMONWEALTH-STANTON",,"33.86980","-117.99353",,,,,
792,"792","COMMONWEALTH-INDIANA",,"33.86979","-117.98919",,,,,
794,"794","COMMONWEALTH-DALE",,"33.87004","-117.98574",,,,,
795,"795","COMMONWEALTH-INDIANA",,"33.87001","-117.98996",,,,,
797,"797","COMMONWEALTH-MARSHALL",,"33.87001","-117.99465",,,,,
800,"800","CRESCENT-STANTON",,"33.83928","-117.99310",,,,,
801,"801","CRESCENT-LOCUST",,"33.83931","-117.99049",,,,,
802,"802","CRESCENT-DALE",,"33.83954","-117.98545",,,,,
803,"803","CRESCENT-MERCURY",,"33.83951","-117.98915",,,,,
804,"804","CRESCENT-STANTON",,"33.83950","-117.99299",,,,,
808,"808","KNOTT-LINCOLN",,"33.83240","-118.01086",,,,,
809,"809","KNOTT-MONROE",,"33.83481","-118.01085",,,,,
810,"810","KNOTT-CRESCENT",,"33.83972","-118.01092",,,,,
811,"811","KNOTT-HOLDER",,"33.84373","-118.01097",,,,,
812,"812","KNOTT-LA PALMA",,"33.84692","-118.01103",,,,,
813,"813","KNOTT-THELMA",,"33.85059","-118.01105",,,,,
814,"814","KNOTT-EL VERANO",,"33.85267","-118.01109",,,,,
815,"815","KNOTT-ORANGETHORPE",,"33.85923","-118.01114",,,,,
816,"816","KNOTT-CABALLERO",,"33.86305","-118.01119",,,,,
818,"818","KNOTT-8TH",,"33.86779","-118.01120",,,,,
819,"819","KNOTT-VILLAGE",,"33.87006","-118.01121",,,,,
820,"820","KNOTT-ARTESIA",,"33.87269","-118.01124",,,,,
821,"821","KNOTT-ARTESIA",,"33.87219","-118.01158",,,,,
822,"822","KNOTT-VILLAGE",,"33.86995","-118.01151",,,,,
823,"823","KNOTT-8TH",,"33.86665","-118.01147",,,,,
825,"825","KNOTT-CABALLERO",,"33.86275","-118.01143",,,,,
826,"826","KNOTT-ORANGETHORPE",,"33.85836","-118.01137",,,,,
827,"827","KNOTT-BERRY",,"33.85230","-118.01134",,,,,
828,"828","KNOTT-THELMA",,"33.85047","-118.01134",,,,,
829,"829","KNOTT-LA PALMA",,"33.84741","-118.01130",,,,,
830,"830","KNOTT-HOLDER",,"33.84345","-118.01126",,,,,
831,"831","KNOTT-SANTA MARTA",,"33.84112","-118.01120",,,,,
832,"832","KNOTT-CRESCENT",,"33.83889","-118.01121",,,,,
833,"833","KNOTT-YOUNGER",,"33.83452","-118.01116",,,,,
834,"834","KNOTT-MOUNT WATERMAN",,"33.82181","-118.01101",,,,,
835,"835","LA PALMA-VALLEY VIEW",,"33.84629","-118.02801",,,,,
836,"836","LA PALMA-SAN RAFAEL",,"33.84633","-118.02377",,,,,
837,"837","LA PALMA-SAN MARINO",,"33.84637","-118.01878",,,,,
838,"838","LA PALMA-SAN HILARIO",,"33.84641","-118.01362",,,,,
839,"839","LA PALMA-KNOTT",,"33.84642","-118.01039",,,,,
840,"840","LA PALMA-EL MONTE",,"33.84646","-118.00701",,,,,
841,"841","LA PALMA-WESTERN",,"33.84649","-118.00182",,,,,
842,"842","LA PALMA-BEACH",,"33.84651","-117.99745",,,,,
843,"843","LA PALMA-STANTON",,"33.84651","-117.99326",,,,,
844,"844","LA PALMA-BUENA PARK DOWNTOWN",,"33.84656","-117.98974",,,,,
845,"845","LA PALMA-DALE",,"33.84657","-117.98570",,,,,
847,"847","LA PALMA-WOODLAND",,"33.84669","-117.97810",,,,,
849,"849","LA PALMA-DALE",,"33.84685","-117.98467",,,,,
850,"850","LA PALMA-BUENA PARK DOWNTOWN",,"33.84680","-117.99043",,,,,
851,"851","LA PALMA-STANTON",,"33.84677","-117.99415",,,,,
852,"852","LA PALMA-BEACH",,"33.84676","-117.99847",,,,,
853,"853","LA PALMA-WESTERN",,"33.84673","-118.00200",,,,,
854,"854","LA PALMA-EL MONTE",,"33.84669","-118.00720",,,,,
855,"855","LA PALMA-KNOTT",,"33.84663","-118.01237",,,,,
857,"857","LA PALMA-SAN MARINO",,"33.84656","-118.01960",,,,,
858,"858","LA PALMA-SAN RAFAEL",,"33.84652","-118.02457",,,,,
859,"859","LINCOLN-VALLEY VIEW",,"33.83162","-118.02781",,,,,
860,"860","LINCOLN-HOFFMAN",,"33.83166","-118.02495",,,,,
861,"861","LINCOLN-HOLDER",,"33.83152","-118.01858",,,,,
862,"862","LINCOLN-VIA VISTA",,"33.83173","-118.01520",,,,,
863,"863","LINCOLN-KNOTT",,"33.83200","-118.01138",,,,,
864,"864","LINCOLN-VIA VISTA",,"33.83194","-118.01481",,,,,
865,"865","LINCOLN-HOLDER",,"33.83195","-118.01937",,,,,
866,"866","LINCOLN-HOFFMAN",,"33.83189","-118.02487",,,,,
867,"867","LINCOLN-VALLEY VIEW",,"33.83185","-118.02904",,,,,
869,"869","MAGNOLIA-VALENCIA",,"33.86595","-117.97648",,,,,
870,"870","MAGNOLIA-OLIVE",,"33.86247","-117.97642",,,,,
875,"875","ORANGETHORPE-VALLEY VIEW",,"33.85864","-118.02774",,,,,
876,"876","ORANGETHORPE-ORIOLE",,"33.85867","-118.02563",,,,,
877,"877","ORANGETHORPE-PELICAN",,"33.85868","-118.02340",,,,,
878,"878","ORANGETHORPE-HOLDER",,"33.85871","-118.01936",,,,,
879,"879","ORANGETHORPE-SANDBURG",,"33.85872","-118.01691",,,,,
880,"880","ORANGETHORPE-KNOTT",,"33.85874","-118.01395",,,,,
881,"881","ORANGETHORPE-KNOTT",,"33.85875","-118.01078",,,,,
882,"882","ORANGETHORPE-MCNEIL",,"33.85878","-118.00712",,,,,
883,"883","ORANGETHORPE-WESTERN",,"33.85883","-118.00179",,,,,
884,"884","ORANGETHORPE-BEACH",,"33.85884","-117.99748",,,,,
885,"885","ORANGETHORPE-STANTON",,"33.85887","-117.99261",,,,,
886,"886","ORANGETHORPE-KASS",,"33.85887","-117.98871",,,,,
887,"887","ORANGETHORPE-MAGNOLIA",,"33.85922","-117.97714",,,,,
888,"888","ORANGETHORPE-AUTO CENTER DRIVE",,"33.85920","-117.98042",,,,,
889,"889","ORANGETHORPE-INDIANA",,"33.85914","-117.99109",,,,,
890,"890","ORANGETHORPE-STANTON",,"33.85914","-117.99422",,,,,
891,"891","ORANGETHORPE-BEACH",,"33.85912","-117.99767",,,,,
892,"892","ORANGETHORPE-WESTERN",,"33.85912","-118.00300",,,,,
893,"893","ORANGETHORPE-MCNEIL",,"33.85907","-118.00793",,,,,
894,"894","ORANGETHORPE-KNOTT",,"33.85904","-118.01092",,,,,
895,"895","ORANGETHORPE-KNOTT",,"33.85893","-118.01495",,,,,
896,"896","ORANGETHORPE-SANDBURG",,"33.85914","-118.01821",,,,,
897,"897","ORANGETHORPE-ARAGON",,"33.85910","-118.02111",,,,,
898,"898","ORANGETHORPE-HERMOSA",,"33.85890","-118.02382",,,,,
899,"899","ORANGETHORPE-VALLEY VIEW",,"33.85894","-118.02818",,,,,
900,"900","REGIO-ALTURA",,"33.87130","-118.02020",,,,,
902,"902","STANTON-CRESCENT",,"33.83978","-117.99375",,,,,
903,"903","VALLEY VIEW-CERRITOS",,"33.81025","-118.02802",,,,,
904,"904","VALLEY VIEW-MARIAN",,"33.81303","-118.02804",,,,,
905,"905","VALLEY VIEW-BELLE",,"33.81514","-118.02805",,,,,
906,"906","VALLEY VIEW-LINCOLN",,"33.83247","-118.02824",,,,,
907,"907","VALLEY VIEW-LOS RANCHOS",,"33.83574","-118.02827",,,,,
908,"908","VALLEY VIEW-SAN REMO",,"33.83850","-118.02830",,,,,
909,"909","VALLEY VIEW-SAN RAFAEL",,"33.84327","-118.02836",,,,,
910,"910","VALLEY VIEW-LA PALMA",,"33.84732","-118.02837",,,,,
911,"911","VALLEY VIEW-ORANGETHORPE",,"33.85937","-118.02850",,,,,
912,"912","VALLEY VIEW-CENTERPOINTE",,"33.86123","-118.02851",,,,,
913,"913","VALLEY VIEW-CABALLERO",,"33.86593","-118.02857",,,,,
914,"914","VALLEY VIEW-ORANGETHORPE",,"33.85826","-118.02883",,,,,
915,"915","VALLEY VIEW-LA CANADA",,"33.84961","-118.02875",,,,,
916,"916","VALLEY VIEW-CRESCENT",,"33.83866","-118.02859",,,,,
917,"917","VALLEY VIEW-LOS RANCHOS",,"33.83550","-118.02859",,,,,
918,"918","VALLEY VIEW-LINCOLN",,"33.83194","-118.02856",,,,,
919,"919","ASSOCIATED-IMPERIAL",,"33.91119","-117.87997",,,,,
920,"920","ASSOCIATED-GREENBRIAR",,"33.91366","-117.87796",,,,,
921,"921","ASSOCIATED-EUCALYPTUS",,"33.91653","-117.87611",,,,,
922,"922","ASSOCIATED-BIRCH",,"33.91791","-117.87612",,,,,
923,"923","ASSOCIATED-GREENBRIAR",,"33.91379","-117.87820",,,,,
924,"924","BIRCH-BREA",,"33.91793","-117.89906",,,,,
925,"925","BIRCH-FLOWER",,"33.91750","-117.89678",,,,,
926,"926","BIRCH-POPLAR",,"33.91755","-117.89275",,,,,
927,"927","BIRCH-RANDOLPH",,"33.91764","-117.88936",,,,,
928,"928","BIRCH-BREA MALL",,"33.91772","-117.88580",,,,,
930,"930","BIRCH-REDBAY",,"33.91789","-117.87784",,,,,
931,"931","BIRCH-ASSOCIATED",,"33.91802","-117.87535",,,,,
932,"932","BIRCH-ASSOCIATED",,"33.91807","-117.87067",,,,,
933,"933","BIRCH-KRAEMER",,"33.91814","-117.86447",,,,,
941,"941","BIRCH-KRAEMER",,"33.91835","-117.86435",,,,,
942,"942","BIRCH-ASSOCIATED",,"33.91824","-117.87015",,,,,
943,"943","BIRCH-ASSOCIATED",,"33.91817","-117.87565",,,,,
944,"944","BIRCH-REDBAY",,"33.91809","-117.87910",,,,,
945,"945","BIRCH-STATE COLLEGE",,"33.91803","-117.88377",,,,,
946,"946","BIRCH-MARKET PLACE",,"33.91795","-117.88686",,,,,
947,"947","BIRCH-RANDOLPH",,"33.91780","-117.89031",,,,,
948,"948","BIRCH-POPLAR",,"33.91775","-117.89372",,,,,
949,"949","BIRCH-FLOWER",,"33.91765","-117.89754",,,,,
950,"950","BREA-FIR",,"33.90995","-117.90376",,,,,
951,"951","BREA-ELM",,"33.91291","-117.90217",,,,,
952,"952","BREA-IMPERIAL",,"33.91694","-117.89995",,,,,
953,"953","BREA-BIRCH",,"33.91870","-117.89896",,,,,
954,"954","BREA-ASH",,"33.92038","-117.89809",,,,,
955,"955","BREA-CYPRESS",,"33.92317","-117.89665",,,,,
956,"956","BREA-LAMBERT",,"33.92559","-117.89557",,,,,
957,"957","BREA-PEPPER TREE",,"33.92815","-117.89535",,,,,
958,"958","BREA-STATE COLLEGE",,"33.93054","-117.89441",,,,,
959,"959","BREA-CENTRAL",,"33.93180","-117.89428",,,,,
960,"960","BREA-PEPPER TREE",,"33.92860","-117.89543",,,,,
961,"961","BREA-LAMBERT",,"33.92444","-117.89629",,,,,
962,"962","BREA-BRACKEN",,"33.92154","-117.89784",,,,,
963,"963","BREA-BIRCH",,"33.91791","-117.89983",,,,,
964,"964","BREA-IMPERIAL",,"33.91612","-117.90081",,,,,
965,"965","BREA-ELM",,"33.91290","-117.90248",,,,,
966,"966","BREA-FIR",,"33.90950","-117.90430",,,,,
967,"967","BREA-JUNIPER",,"33.90716","-117.90556",,,,,
968,"968","CENTRAL-PALM",,"33.93174","-117.92476",,,,,
969,"969","CENTRAL-ROSCOE",,"33.93175","-117.92077",,,,,
970,"970","CENTRAL-DEJUR",,"33.93176","-117.91855",,,,,
971,"971","CENTRAL-PUENTE",,"33.93175","-117.91514",,,,,
972,"972","CENTRAL-STEELE",,"33.93174","-117.91174",,,,,
973,"973","CENTRAL-BERRY",,"33.93177","-117.90612",,,,,
974,"974","CENTRAL-SITE",,"33.93186","-117.90179",,,,,
975,"975","CENTRAL-TAMARACK",,"33.93193","-117.89881",,,,,
976,"976","CENTRAL-BREA",,"33.93199","-117.89602",,,,,
977,"977","CENTRAL-BREA",,"33.93225","-117.89471",,,,,
978,"978","CENTRAL-TAMARACK",,"33.93211","-117.89967",,,,,
979,"979","CENTRAL-SITE",,"33.93210","-117.90200",,,,,
980,"980","CENTRAL-BERRY",,"33.93201","-117.90684",,,,,
981,"981","CENTRAL-STEELE",,"33.93196","-117.91209",,,,,
982,"982","CENTRAL-PUENTE",,"33.93198","-117.91515",,,,,
983,"983","CENTRAL-DEJUR",,"33.93197","-117.91880",,,,,
997,"997","KRAEMER-SATURN",,"33.90891","-117.86369",,,,,
998,"998","KRAEMER-IMPERIAL",,"33.91161","-117.86362",,,,,
999,"999","KRAEMER-ORBITER",,"33.91407","-117.86364",,,,,
1000,"1000","KRAEMER-BIRCH",,"33.91620","-117.86367",,,,,
1002,"1002","KRAEMER-BIRCH HILLS MALL",,"33.91356","-117.86402",,,,,
1003,"1003","KRAEMER-IMPERIAL",,"33.91036","-117.86397",,,,,
